SPZ1,20111130195000000,6936.0,6981.0,6936.0,6966.0
SRH2,20111130190000000,8898.0,8899.0,8898.0,8899.0
SRH2,20111130190500000,8940.0,8940.0,8940.0,8940.0
SRH2,20111130191000000,8876.0,8879.0,8876.0,8879.0
SRH2,20111130192000000,8939.0,8963.0,8939.0,8963.0
SRH2,20111130192500000,8990.0,9062.0,8990.0,9062.0
SRH2,20111130193000000,9059.0,9059.0,9059.0,9059.0
SRH2,20111130193500000,9060.0,9199.0,9060.0,9199.0
SRH2,20111130194000000,9199.0,9202.0,9183.0,9183.0
SRH2,20111130194500000,9180.0,9180.0,9158.0,9158.0
SRM2,20111130190000000,8900.0,8900.0,8900.0,8900.0
SRM2,20111130190500000,8900.0,8910.0,8900.0,8910.0
SRM2,20111130192000000,8949.0,8950.0,8949.0,8950.0
SRM2,20111130192500000,9000.0,9050.0,9000.0,9050.0
SRM2,20111130194000000,9150.0,9200.0,9150.0,9200.0
SRZ1,20111130190000000,8761.0,8863.0,8731.0,8848.0
SRZ1,20111130190500000,8849.0,8880.0,8845.0,8866.0
SRZ1,20111130191000000,8868.0,8870.0,8854.0,8859.0
SRZ1,20111130191500000,8860.0,8887.0,8858.0,8884.0
SRZ1,20111130192000000,8885.0,8942.0,8885.0,8928.0
SRZ1,20111130192500000,8927.0,9042.0,8921.0,9039.0
SRZ1,20111130193000000,9034.0,9039.0,8981.0,9012.0
SRZ1,20111130193500000,9012.0,9160.0,9010.0,9132.0
SRZ1,20111130194000000,9135.0,9168.0,9128.0,9128.0
SRZ1,20111130194500000,9128.0,9130.0,9089.0,9095.0
SRZ1,20111130195000000,9095.0,9108.0,9088.0,9091.0
SRZ1,20111130195500000,9092.0,9104.0,9090.0,9104.0
SVH2,20111130190000000,32.6,32.6,32.6,32.6
SVH2,20111130190500000,32.6,32.7,32.6,32.7
SVH2,20111130191000000,32.5,32.5,32.4,32.4
SVH2,20111130191500000,32.5,32.5,32.5,32.5
SVH2,20111130192000000,32.6,32.6,32.6,32.6
